avg_balance,monthly_inflows,monthly_outflows,risk
26253.048144796572,57316.79026266347,56923.51395097216,0
2106.5664474791993,60305.61637832958,50579.01895431594,0
8364.750979117096,22563.583791181747,24933.26753223463,1
5044.358489451884,32665.37728065787,37416.43820923314,1
20226.2795522151,50453.507040760036,43769.50209980702,0
9046.3568205349,64337.9090978747,63880.977159109905,1
6928.4096778215235,30598.242159051944,26314.96771630748,0
26746.389203168168,44620.981771522886,34683.3895025575,0
11549.805613313973,57158.168684830955,65500.608488095735,0
1769.9288017193994,50625.07133209034,55743.87182354906,1
18717.18266425947,10000.0,8587.592313150248,0
27061.523023523747,77193.35329911389,86932.7271307304,0
14688.031704021627,40189.58585982701,44933.34968689512,0
5511.867478213975,94957.97437578707,103424.94670878678,1
13676.157264560765,35335.29744267792,28043.80665538176,0
26740.677150821197,58969.22920989107,68738.0971232501,0
14889.556177702305,45619.189546251655,46703.52448307379,0
25274.953114981166,25103.969579276432,20652.129486112914,0
7646.936598708228,40505.044515555615,43009.510469264445,1
832.4787231193895,70636.10580314249,77285.53090401812,1
14221.417570559097,54840.05946113017,42832.99597058836,0
24633.623794449006,29640.74270432664,30282.38472077348,0
4647.619018581099,54073.73300230389,62481.94127226269,1
17750.394573837515,37573.878391418475,35274.52927588981,0
17431.728891959887,80813.0275038656,85205.37730018032,0
3008.058296363857,74774.5842302882,85331.49724950557,1
21479.737303997084,45760.81414987043,42256.86209541395,0
21099.081082200708,50920.15496361296,55195.637785128805,0
13729.47786505033,39758.85732793648,34260.069305216784,0
3632.575102010229,64784.31370004896,56886.15186139041,0
11816.436978356149,32278.381076340353,23259.01446122166,0
10853.508310435625,48763.310612762696,54155.37065779969,0
25435.082957949664,55160.00159457554,56298.07039234452,0
10541.864680554967,57599.3325492762,58261.24982704235,0
7652.411507630412,62438.35378455668,67901.47689056888,1
18557.880477722127,10000.0,7086.282527733841,0
3523.6108623219607,65715.52353316415,74935.26338901263,1
9332.775360548476,21255.488510034396,20914.21361870582,1
11270.146118540531,41495.18129235983,40041.721155162835,0
15167.62467714483,48901.18829371488,50090.69890643828,0
14323.422632673015,27645.33466768763,21849.296083428584,0
7358.0938670248,41471.91042666499,38446.96966666392,1
9610.187382589507,37546.480494990734,26916.469915762234,0
16288.835788297187,30968.031312066632,27809.932660471044,0
25181.769226214303,48978.49138486732,38975.725102285316,0
20811.34268303827,54619.42328120443,42015.87076340269,0
11345.079009860052,41117.50505024931,32520.564003952986,0
14676.866392210197,51926.88673609722,58933.7618436825,0
18351.933012524147,27345.05345878548,31970.171856545545,0
22248.103914918614,36731.16579785755,43421.72135791324,0
8695.300322412639,59852.990949642524,65594.76992941473,1
5880.086655326782,32139.358520822585,29221.097690628925,1
17801.650988687426,41806.69376769227,40845.021964678206,0
9004.512338135606,38115.860687427936,35302.557207080914,1
2674.3383161345682,48533.07504373696,39953.52275843501,0
20177.5720620727,61628.460932566304,56781.75162976458,0
24078.961825927763,51598.17014651561,41960.679930523766,0
16104.330075056387,55018.3645180682,53965.10357446997,0
26570.391358612953,48572.75275101754,44243.14261341171,0
11725.829212989926,40163.04032795312,31319.31298431992,0
20584.906459270365,28140.428465216963,20468.94918593483,0
21901.638683203048,69401.40312444424,62924.282753878724,0
18165.920643540052,56887.82784337413,47634.067433651115,0
12167.129001956717,24442.529972506723,23152.83496554347,0
11475.670421186605,26571.821424133537,30171.626792496536,0
25256.473524369667,46617.69994096821,47364.570550791024,0
17394.69637090167,37611.014681130895,43862.64832707042,0
10868.446235860556,52593.184414018775,44494.38170622532,0
1875.7555516672692,73251.18235941639,61646.27550939695,0
8349.55551773711,44851.608969429864,37626.79930472392,0
2657.343107675604,28049.095572421564,22142.394980424317,0
14055.068404160571,33229.82437946602,29795.75463833633,0
9646.621971032266,76862.84020168881,58633.81869915021,0
19689.07626533375,28127.63312963581,30144.957160657148,0
7861.390664137844,32469.186326475112,33243.11185828108,1
14752.059015159433,50119.10784534857,47714.165492797205,0
17328.252572269383,62431.10680528362,70010.70683430559,0
16315.592435029295,56877.08853798322,54544.64355358814,0
12019.710767438866,59583.033105183225,60788.792611827455,0
8529.498664587372,26810.678331154384,28058.293169694694,1
10001.707793557816,56343.92912766928,49416.46342841783,0
7894.34065720492,47253.63823083074,44521.05125448115,1
4299.860926184996,56862.03029132012,65407.47021226062,1
11228.674138577331,31155.962826344825,23102.82897946891,0
12392.064036003596,48496.66475932692,55162.0606776906,0
0.0,36833.34040346285,36556.509770918805,1
4412.297242907871,42259.27765847332,38139.8351657388,1
13487.990048988206,64358.946142687455,56384.34384925605,0
13579.532304260405,37529.7778954803,39199.46869032459,0
3804.2366646398223,44955.194422557186,51936.58624757597,1
16772.28586989509,63850.05412553729,57299.68915277084,0
23402.897355610978,63626.21358629243,55620.80609840827,0
15854.06870251753,45515.93904470254,52652.68083693062,0
1885.9108723176832,34172.21083053241,33598.27117251629,1
16667.1991429774,55652.226065611656,56128.805126730695,0
20662.434885749037,55145.727960410644,58243.91733793546,0
9661.63958495136,76895.79027824911,87277.30752663636,1
28455.57192188617,42624.14803614126,43648.80689116919,0
13005.871546412305,62954.082603294315,61228.10980955294,0
14735.974351640862,23678.455555682296,26637.56008654483,0
20079.131228376253,37223.007244420645,41312.169627768715,0
22886.935957793085,44889.18842701877,53250.68830293714,0
21305.425922533905,56647.39978771889,57291.12689480606,0
21678.595715096395,48733.44820466703,45508.72206788343,0
16395.96790190737,40163.73109041291,46450.71055291949,0
7393.546677803028,34292.42877025591,35761.00975780052,1
16162.984291548315,39779.00130950585,32125.649181091805,0
9692.025517786868,49983.93299693878,47226.519091025286,1
12470.826066228967,48523.320287348775,37756.45310943265,0
14265.226047054632,57445.493654524485,40380.84122937986,0
23825.94663999517,26526.261137598936,22754.84503473185,0
21000.10871896302,48539.73508564106,57037.123530953795,0
23273.237650719733,17704.85842033818,19949.989357570816,0
14918.729198814695,54958.398395527474,47906.74457877984,0
16217.63045888968,80827.89113886071,87706.6123544734,0
32843.067961024055,58539.52501834073,55998.92732748469,0
5927.659150232501,49267.409133108944,54539.1351593082,1
9023.23838746936,25940.035778675632,27934.639041285027,1
16123.934828081934,30782.654858019538,27349.79713095518,0
12805.292196793214,75432.73728874786,60092.19613538961,0
15127.616979959821,51647.55393806112,51829.960274764984,0
27743.80735559271,60588.41294156829,45785.62830590269,0
18889.23126202414,44543.232055851935,38475.8083563782,0
20141.337215008527,54670.93036118028,50744.67555598858,0
19665.797723878415,48321.79851396228,57469.31136692338,0
20710.160487775076,72153.8303332205,74539.32561199719,0
10268.436346373212,60584.83548857379,56367.38000200917,0
28717.78787369118,63457.963284103185,65318.73970170987,0
15801.332411731455,44611.99868350016,46163.731770203085,0
12304.424037085784,63921.08009991033,52801.24143984203,0
2881.590875885522,92330.00374757597,75695.95405994283,0
733.1282537550233,37264.64851876947,43158.31059486215,1
8061.640476628119,50757.5733572943,48706.87340365196,1
12370.564374978618,24144.719321614826,18249.782060583926,0
23465.584248343344,77150.67655496676,63161.78516097723,0
16180.559573271368,57267.2635869461,48872.882747227486,0
16349.591547543881,40040.29580437307,31029.62365814727,0
28379.933609978063,66160.3971479341,71633.29265934868,0
20830.61809977529,50235.43419913736,55814.86927954837,0
15731.795718844514,78768.29488390256,65774.40394818083,0
16639.81485119736,34135.56604647791,35576.93190456756,0
18620.471513112723,43432.307313309786,38762.37995935489,0
13398.509592564329,34596.16437075125,25579.97525240681,0
7823.466399837969,49657.794589281155,42963.385854175925,0
26139.80257433963,31275.878659554102,32585.469938911705,0
14139.217373559413,37924.83513027924,36251.47926424948,0
20887.57077024491,74219.44751579859,66704.77954961316,0
18350.76826455656,49046.249076176726,49615.2552348614,0
12113.059511050651,56318.333591528564,60813.25845528425,0
18156.738443435337,51000.04633120678,43139.45515689638,0
17372.83125567783,49642.944378564,41640.034800965484,0
13242.175157502914,31362.018279159412,29521.933269503945,0
4892.497542554411,35258.64960738749,37603.83844208098,1
22355.420033304792,54668.11391259158,50867.079445659765,0
10654.066812242188,52136.07299942199,39338.66635569818,0
21395.25052297624,49290.64031437198,35447.4932556672,0
14093.379271955915,40993.29551616988,48183.1244730268,0
19329.236746717528,69494.60561464206,55060.04324902786,0
18051.633408008307,60013.04142191197,47811.73530834635,0
2442.5522076562593,39095.10511072374,33432.67996468842,0
7404.00919786367,48911.5690211559,39735.30954450698,0
4299.8841241543305,28706.876813436797,34235.4323492263,1
18535.14761791637,47943.492164146664,35211.19694238481,0
20532.73753574829,37657.71101713417,29403.576290625435,0
4517.873319759759,47623.4503380915,45812.79317902831,1
26870.060144676056,64269.16083314797,59960.08012081413,0
4859.860097565192,42064.63024041834,38218.06925259724,1
14579.737208180048,35147.37442144324,41225.715498989775,0
8611.24867512893,19814.772360187086,22644.75099708202,1
11581.845493019558,54229.67002346698,60702.31955568671,0
23377.34257486307,56465.93194094679,59388.215028861945,0
4577.544207505964,66978.11035844055,47660.03037759489,0
13832.296815111247,38830.026463776296,43651.89144017055,0
16973.64211666336,76278.81215409958,91218.04027517716,0
5986.763014428572,46188.36932602462,36054.22690926544,0
8737.748884463472,50521.11850308537,57043.08706934082,1
11180.700905698732,40595.89046673393,35574.00210931427,0
10143.633747522746,57359.895210880815,57239.430179412506,0
15650.549568780845,68252.5518713666,65476.188864159034,0
16003.006703174176,54191.113193836274,40796.146799869595,0
12544.552560789121,61791.44480156562,52972.46028401885,0
19445.700081185478,46243.59173844858,32813.25709710327,0
5468.274786754584,70003.50233297519,58147.31964326902,0
20129.803572752215,27648.759866350727,27429.440395739322,0
4214.695341792463,49410.97327104565,58252.96579671069,1
13793.375297824366,46496.15401583001,53519.44968985147,0
4008.4269607668048,31596.26485557139,31082.283055963773,1
6259.356026661608,55390.791159807544,46364.569493000294,0
15162.371849901623,43176.489978423,35489.24528109242,0
14807.395664645546,48389.79766323556,36742.81551246645,0
22024.730285244168,61621.600851115356,59244.12318013908,0
12201.212859994313,45272.6254052709,40307.6505283465,0
16728.34244391628,66579.47379312299,71606.63254144837,0
28200.51961539869,60645.10610377103,71275.23595028475,0
14975.634059987588,27904.903119356797,20728.164373351974,0
5356.677494720339,50654.65455319381,48865.46193420698,1
7888.848211070152,70141.92973132558,60655.732439320505,0
9475.27383579662,33160.076495002795,27674.61883040134,0
19259.44154074655,51640.205270331695,60391.375709607586,0
25155.596264161177,52033.11970478664,47723.38570892665,0
14610.907303626815,49932.77305434813,46908.297018234945,0
12914.932365301971,66505.87736083199,74511.9060147974,0
7312.695313552951,64266.05527608363,71601.6525025175,1
19040.836570406434,48256.799342666,39646.7052298356,0
9074.959889787151,14825.415957181925,12339.335940638915,0
12077.987326073975,58407.939273057695,48627.286543295246,0
11958.52640797379,34643.983320832725,35542.81853175853,0
18200.491445847598,38445.29693163656,45506.261215629536,0
17590.427806882686,50628.77060357938,42445.523301012625,0
8042.9612761560265,56592.65028228678,45877.88480321268,0
14041.072956142403,30165.927821132354,35343.03246450264,0
3944.583865508177,59158.464475838795,61142.0343702587,1
22401.991009798952,75585.76642067204,82893.58005323779,0
20722.74156891708,47929.51703797059,51473.00003942843,0
10599.308270783979,63954.375639344275,51433.63630218857,0
12267.138832036702,59578.76999087825,55857.124036658184,0
16792.20814019713,56495.6956790592,45678.68112506852,0
19269.160330332932,64520.340600143914,52276.7556695305,0
22190.36351770002,49984.04171787527,52705.188961962755,0
7399.224097803702,38578.16664854224,27629.213006792615,0
26385.015142262015,21522.103846661415,25512.33405835953,0
16150.063357593983,36739.454386926795,30746.941892571063,0
5845.564043966375,38052.11637259479,27026.975744534968,0
12721.406109035444,30918.76468544237,21693.05184991904,0
19817.43714517018,40378.26022253201,32872.876383494164,0
14236.836060255753,70133.80289455416,68534.54279169271,0
7975.927675503475,46138.5421383373,47909.410713900346,1
4887.5112285211,44869.59199627916,39075.18462947788,0
6736.776603375425,59026.709049480014,41580.576887835654,0
29846.954960915766,67563.9917918054,65005.4609061674,0
21934.975926368596,69978.20456413031,74241.64207851894,0
0.0,37222.91002725995,43498.99367663397,1
12705.35478086434,34350.836088339245,37862.67238884971,0
10864.271563359995,45329.95019829218,54065.541358527524,0
11995.289057909367,26867.106587191654,20758.429927877227,0
20364.719336006798,46785.690389550015,44803.73392690625,0
18708.62924540698,51482.36067524648,39333.97787045871,0
17886.491783601636,43294.18346050905,45205.899447582655,0
7607.2190156903935,56568.082174240335,64900.04895400032,1
32580.895861090965,60891.9128202556,69858.94420171682,0
31364.7942177181,68232.05813119681,51293.62817535931,0
26046.826402935294,81442.41914076426,88906.46605999321,0
13725.716982400409,33193.11526342305,28362.4448475122,0
15169.536196709307,51196.826471484856,51088.77757658848,0
16286.946813275865,54487.75191220697,54341.121369442,0
23703.997946720476,60361.7348972095,59851.68624658038,0
5922.176364309074,60750.91471576014,70762.56876802261,1
14383.361291796487,67418.33409731246,51566.88908833858,0
7198.273794943568,49236.805225340286,52037.49977289701,1
21958.019518581925,63572.33178679093,46109.09433867461,0
14449.864428218265,58290.796169748,66771.10162852556,0
9991.4091016034,42014.664946007375,43153.75371384112,1
8491.064361251445,24689.657372334317,22779.925949939407,1
5947.089294901854,50369.710673158144,51064.45420754428,1
10251.657594651548,58871.48898981602,68115.2185933318,0
12116.537359298329,49605.556987015385,59218.5966497345,0
0.0,45229.70140991577,46346.275244717304,1
20348.208471010017,64626.60714933213,50190.041559835394,0
3786.2393167198206,43835.973851392075,45036.8805256246,1
2028.8706197170159,49117.60386247925,36686.87532547282,0
16260.49726387187,51205.69100313755,49329.511273260876,0
9970.612103872185,59602.301635357115,48271.998534033126,0
16742.257783932793,61640.0428990209,69406.96240438485,0
2623.6029657792187,51267.58708635184,58037.80026652443,1
17894.044322565907,38872.69037447363,38098.45309834771,0
13244.164297321384,39705.82391572847,42649.77978557442,0
18512.964345519234,65543.42190279599,69914.88444712301,0
18322.434398967544,52941.63938197753,55101.72351421864,0
20636.679005330847,38142.07146419037,44636.32534067926,0
22404.607052793428,30158.255379106442,30591.633213228484,0
3533.796597947883,40769.1903535623,48394.18909549684,1
22190.05725125206,62719.96300944275,54902.853651645346,0
23859.954886052903,45753.813896026244,36690.49764669048,0
17930.93204804658,48216.81855290274,34216.389566863894,0
12280.640652599634,65717.81770568829,63531.43854800231,0
13100.795153521918,28854.810580105266,22918.785994646263,0
9292.370601787152,70360.12243574426,71010.18995890512,1
13039.830369547613,55095.881332854486,61868.43373428749,0
17704.26322468092,71338.92796684965,85174.73733897554,0
12072.257593041182,55116.98331891661,60506.37199875742,0
27491.9122219751,33794.29495151837,25320.313081792297,0
17107.751374342195,39410.22251751634,28149.169126403463,0
12896.248103748623,40441.61452931147,31705.64883422367,0
1562.287906616406,51031.25085145359,60593.80570177491,1
26846.426007242433,70304.18164320149,53015.089087647066,0
16378.028651083865,50236.77160040975,56941.93646127631,0
18404.011133186264,64105.993534191955,54331.774207526934,0
17257.532622029332,48169.104569464645,52278.67540980991,0
9194.757379470411,74817.37894332358,68281.00888036283,1
7472.813248655335,30103.477590380055,31529.774940639487,1
5411.3791429464545,39819.43801832583,40036.2787528156,1
13970.02346630125,34197.160695259525,37774.42662156065,0
20320.39174582722,59312.449179348,51560.23360736608,0
15131.947360613935,51560.69721558628,37663.68202904695,0
14657.719715681262,29953.96364962605,25450.03337085978,0
12706.565938830274,60818.28571792911,45373.9278457599,0
16663.498594099714,21916.324066321136,18975.626775415498,0
22870.899049796222,29015.57848524778,34349.405703241544,0
19834.90622544046,76787.76336782408,61145.637037724824,0
21671.06648749835,60359.26283218427,44493.90404807703,0
3188.5895702250273,44948.85454928157,32379.892604903915,0
6429.28908649432,47367.07906104428,56632.44195624316,1
10793.789769023311,51459.33092808937,58167.13635246844,0
9304.34797403713,29293.51876635281,21047.36585027327,0
9109.853401096942,59103.705654305726,56514.5861200539,1
21554.660942316354,63727.34506257121,56808.26467177571,0
5053.742103435898,23055.25452761757,26002.76339680563,1
11486.056278731568,41087.115941917145,47165.06033246403,0
19594.845958429803,55526.44712652153,43379.79133840787,0
17946.81061072573,75412.63637286585,55331.949907677175,0
14711.263097145578,43434.17222051142,42411.315396401784,0
7990.797420614232,35185.125056023375,31068.59189457566,0
11918.077542044375,86775.68937495936,66729.774971979,0
9570.753767783262,45645.45096897214,46488.87629549828,1
17168.087453952015,51651.61378634493,59669.916387866906,0
17604.570350671704,71711.82248519307,66765.57799375466,0
16281.090498180374,43817.65167212275,36365.79206279683,0
29295.245373743113,27247.12375237522,21663.8369617654,0
23096.07156115968,47152.47307904806,52543.22186565053,0
9702.434380013776,50957.31837550458,43195.80223170308,0
16270.227444364471,32996.43768428817,29296.92850683617,0
17571.558547713248,55469.02705557248,48722.47347329062,0
19709.297510395954,44437.069582924865,39648.209761676975,0
24032.977272318036,60088.245118519044,42107.43117517621,0
13516.773281612303,51157.370384475056,39719.28600656752,0
16859.318952207734,65446.37246463548,76711.42973563423,0
8185.176602068719,55918.16051475012,51896.16436835429,1
34378.6152393816,59067.99416151434,41913.89675847416,0
9096.911821005333,57595.73807732087,50086.87450585576,0
10245.385427649315,45995.90469290561,51405.56188322389,0
20973.908911462153,41218.324686200474,35420.434404728636,0
23791.559280109876,65673.18113980959,74924.62401320368,0
19379.416535522007,53867.92425942439,59980.240909548134,0
0.0,62690.675133341116,69852.31492656242,1
19408.176600861167,50674.234355310655,47630.75170704803,0
0.0,64855.79354917029,63100.17010858474,1
10526.542670175888,62573.359345849065,64965.207483431426,0
9250.995311489985,39486.50568187899,44248.768222468054,1
27680.890412357392,29233.465941404953,33280.862451999135,0
19235.931110312646,45596.06068380099,35582.024829570546,0
17192.29131705486,48771.315564115874,40385.834032277766,0
5570.115973292124,26845.54217189473,25225.12463255186,1
11168.14734063189,48469.42698772303,41080.27071680019,0
9420.205036425134,56609.93835218071,65664.63768048183,1
9093.022858025706,51862.37905770823,49884.03269869679,1
19239.24362841919,58870.11981759058,44299.509632682835,0
26286.180695324838,58514.32962673827,47051.80440381025,0
17326.606332567895,67071.45641165672,47398.14573442117,0
12287.560795661962,39802.28098019824,33631.87073468046,0
12653.291426923814,38788.636310143454,31137.43068232205,0
13928.413868932412,29037.659894588094,29663.548682035205,0
8130.718444377746,65883.07769863342,73165.37932255515,1
5751.535377007096,78800.92519349835,81188.97500927793,1
7461.318213854375,54420.47541238442,45842.744602397215,0
18907.624748148122,46693.859251759925,36203.818547480376,0
22071.922107852108,44953.4663358199,44331.75114112144,0
15983.268830143998,51961.731652873044,44725.6956023878,0
21185.371842796805,44355.43364728957,42291.34379826837,0
13865.132171640991,30926.838918098492,26224.58635374088,0
25914.27603337646,36077.21555932843,28472.78727952351,0
25661.8685408876,33946.16839978375,34959.71498753231,0
18805.201082161027,46967.144969185705,51662.59431701456,0
6148.511151315241,79410.76748058054,57113.53994702838,0
22821.070821116893,59438.57270442862,53128.95102166562,0
8854.121892704072,27123.415384784592,28305.628171441913,1
5989.85501991025,74804.52824044786,75525.7882959751,1
16767.981921976363,50592.45141803284,36776.61525395045,0
23256.080845049008,50266.28819259929,36764.76299111723,0
8713.809415728792,59313.13123860121,54237.09684827745,1
15772.348032115631,35456.91931646037,25632.50679877341,0
15054.095252229792,34746.58228643598,39529.07494010729,0
17028.42399827489,10000.0,7401.322952626237,0
18717.595916831648,61134.12849810522,64595.51942568057,0
37104.398981310085,39418.64428996323,32154.67444333373,0
14136.818806536876,49769.66393726365,40719.61254468693,0
23425.04638173422,68240.7758784266,78733.272116904,0
15793.760743766825,46601.01253978104,42034.95161737027,0
10861.972190520726,39214.92834162452,27885.269995161667,0
15365.809433482382,20020.916501667398,16018.275648466757,0
11954.631798348983,52865.927259219556,49971.12441043463,0
11612.109622796128,51497.20503232463,36324.9122512878,0
16867.728774067815,42332.03302157923,48243.32716346392,0
13192.774033779959,57009.96694468474,43348.9118352745,0
2465.4430493030086,51747.18162546376,39336.55153197138,0
13114.152158888095,38465.60130987811,40012.002467153405,0
20222.167670879713,52979.04425270673,56943.78980211234,0
2701.9191041894865,52561.762214003116,57085.74993716871,1
14119.45160639169,63660.00631679663,73658.1565994196,0
21687.136459993577,50312.06035658816,40041.61638679065,0
9583.475606274988,53668.97104473826,62151.87742972813,1
5398.284119386739,52683.97593407241,61019.58569691371,1
11756.076150312765,45049.20897133999,32183.568781905607,0
26490.000394056202,64398.131919273335,60516.50727540034,0
9378.224162326798,31560.22968781244,30509.168614643026,1
21044.69769765065,38701.512850030704,41853.76718289826,0
22041.471582574915,49678.725575714954,47238.4860424374,0
15126.118104311126,44927.19924526297,42145.173901820956,0
14919.394383463485,54167.64214207772,57005.753902457596,0
24124.555523543313,64459.26876582068,70079.11102449347,0
13880.43029025601,46707.101263292905,36866.02021990896,0
10853.242530327916,54162.870267144426,53603.744385718106,0
8283.925342935641,46794.84244117676,44598.22128824918,1
29218.110991512618,68982.55234100448,80163.6600034515,0
20289.660871210202,30877.226434815464,24942.76568416813,0
9067.682766044549,35080.2285504319,38676.84307574282,1
17727.299241596327,75259.58045104006,69159.66680230205,0
1755.7649926003105,35660.27125833131,27603.6884375679,0
22681.10131280596,63485.62299255687,50153.5262255918,0
14011.307252520277,57582.79048849585,49277.87313677791,0
18538.904972505054,53691.765941756064,46143.72580286495,0
8992.487777598613,10000.0,10970.873244099652,1
13818.596423934632,22460.02454037436,16375.054938738038,0
15167.32130299469,31565.82640292161,24438.18006328543,0
17200.370781920014,39207.20730670959,31663.671626789863,0
19140.997129171683,72529.07823197701,68912.69183168518,0
16515.88316864744,61505.66193312916,61265.3282555932,0
14281.459985845579,47412.696737390965,47280.787525598746,0
19914.212265671285,35543.58438632701,41984.32005450564,0
17089.162697870077,59153.66386684279,51324.57487786916,0
10273.752075179329,44902.68247537554,42872.47932557572,0
8392.104892564781,41176.288980248515,39280.50941730348,1
10047.134002941257,25922.443363377013,21508.81072411089,0
11104.739555050166,48621.24766895786,55571.517207908284,0
8671.521971847998,63132.57574766615,63058.15624056704,1
9087.07900907912,41807.24954837272,41813.284159775445,1
10270.043445868718,53845.414756076985,40727.51371989096,0
6325.191236025692,52306.45744317059,43213.56890620213,0
9958.049963884478,53646.174425569465,59184.72141517553,1
21553.075158897474,50336.733795581415,37992.86387877606,0
9717.76932324709,22410.87179275734,17581.364971960644,0
14441.055925585428,64781.0272536041,46636.18178506486,0
14478.965996299676,35374.679225922286,40748.155192018974,0
4325.105418991583,42583.18095769321,30722.703980727136,0
14340.090979383238,71213.3100903549,67351.81356252164,0
15322.044707154386,49822.442806395135,40633.06595693724,0
9590.223498236997,36735.85945459374,40819.7506849179,1
14065.319851832583,50421.55855853155,42496.30679959411,0
8531.560348612542,31227.158085432035,35282.43153161321,1
11793.041071107964,64758.59232999385,77131.09069006318,0
10612.979427870243,12076.323495294288,9428.003033307225,0
9714.12921086037,39804.63006112058,28274.260667013816,0
8513.111838068824,44676.1796945115,34641.216663658895,0
23880.082649532284,53518.550299048,43813.382900419165,0
11675.67440364233,53578.371059593206,56089.74742348866,0
8049.919062349112,50373.852292313015,46975.35113237987,1
4198.1724043999075,46103.78924902536,46550.70453587761,1
14800.57612842725,75409.35839660504,84920.81726123209,0
14728.799735073198,53398.75893540962,51991.766837937736,0
29030.963125726194,30471.8922219082,30986.7940378967,0
7673.666243345487,45258.80375894327,34152.154711511146,0
4706.573141381246,65365.19302978737,64804.390460404335,1
15612.316275765175,70025.77800191205,71709.90976319283,0
7699.502167338836,52301.61429638,56563.550599739974,1
18716.070134470043,49163.3849348028,37402.80284423476,0
18083.32316572279,37226.122512475966,34277.85345152394,0
22168.437680680236,58044.35093848203,59766.31991114617,0
15797.794676894406,73815.39452339215,81662.62842561709,0
25661.208994856177,64202.921924692695,56970.07821770811,0
13745.581419766015,32864.26962440839,36507.692467887035,0
19039.505286845975,64862.04284184275,71520.14803590089,0
23388.57998561422,47538.54123331405,56509.02153359791,0
19238.595557869157,70233.91259178624,78892.0175384023,0
6220.873091030773,78448.7438372946,92742.1324897833,1
13582.33041054619,37371.304387489174,29555.647492141678,0
17873.850597293316,25030.010224617305,29725.7868256314,0
22392.39766346236,20202.092870337165,22722.086232751844,0
8277.528635005205,59921.49274074877,55390.08935209339,1
6731.591787957839,34780.08969358117,36850.60569479402,1
0.0,59777.62357970534,67011.16940719582,1
14060.04586469587,53224.76804499127,55432.990076650385,0
21297.191165855846,60205.675654778286,59230.45656246022,0
2122.534892063879,58166.39558728234,43391.057433279544,0
11500.892987124038,60423.72216367086,54369.70793263361,0
12877.741520160072,37423.276236536374,26938.97432490891,0
12923.747786511412,34438.37455387512,29696.60454308123,0
14039.518078690597,42666.23864987914,49139.7600271626,0
9960.073267446427,27390.29627777207,22998.482698919237,0
25689.926689085914,39687.16366256359,36518.46263186993,0
10588.254934968947,50347.49120093148,58711.19822227786,0
20082.251994605336,77205.09625692805,79844.48395218611,0
8171.269450697577,49068.44900286069,48071.95998504231,1
9183.349185122735,62308.65217503421,45985.60398567396,0
15862.4336474914,40729.518891409134,31632.75078796796,0
11162.597912832593,58115.76476092495,66121.89489171593,0
24444.253342220938,74514.11728964795,60661.79293048735,0
28384.038283368882,62901.805879774496,68162.25411025618,0
6429.184550669097,49255.93233261831,50032.17138580197,1
24885.543887908003,54902.786093914016,48678.77704032124,0
23324.585228790496,40146.900765599086,45724.057296838204,0
7233.811111876462,44504.85019115732,31496.916680582508,0
11505.266698537413,61540.801370563604,64721.239704342064,0
19958.49513109547,56015.87461540449,43147.31354308422,0
28268.551421939486,45118.062023863706,50081.33682706422,0
31881.73672904895,52870.43381167417,57301.42672422336,0
10879.158103715083,50263.36756374923,46846.47232309375,0
10386.725075779486,45429.815561094045,42028.47392946008,0
18532.07270134173,69625.07550581492,57638.60063575809,0
18106.7359970236,32798.253520601764,34021.83544036102,0
20879.611778194194,74289.83114484957,54322.99736929452,0
25267.477898292833,50371.66619745142,45670.696209347225,0
14565.971934437777,60940.54692694626,67724.36186515875,0
12613.644858577441,45665.341126007625,47001.38689956517,0
15021.42081717001,47496.17999616077,51634.77816333209,0
8246.471836592202,58839.52708916259,49567.66588908367,0
27610.698854825303,58529.51875344425,69120.06462710939,0
2498.9345564612213,78449.06102860892,90087.9104937004,1
6036.994532526018,32918.2559453568,30444.53369136209,1
0.0,37680.69806419744,40905.49450260482,1
23194.63140522362,48617.388799200446,52349.97295281469,0
5800.603292638236,38771.55169859184,33281.506639970066,0
6749.162077426217,36160.132879976736,41869.50158615204,1
12550.802556138977,48086.13979056704,48656.754917679944,0
12983.727882545465,76188.5544827843,55817.51919339468,0
13606.562123680911,64634.16914692733,60112.32231802499,0
15132.993575819097,39516.60356255244,38529.86043958672,0
18300.79666292744,57239.9753906196,44435.48708438334,0
9340.544779747686,13769.551068822053,13368.147584916607,1
20669.033894096126,73522.20058357636,76871.78133971218,0
25036.829870618913,38622.151085312,32703.928475516474,0
12233.015163886736,62205.349505610924,64340.569197436336,0
18530.555460028867,60777.19608020968,49063.480553052446,0
6734.310292838087,54637.07281002197,64808.212720488795,1
6999.402175317492,57602.40367066726,43878.49100158856,0
21974.718979501067,51852.438965001085,47168.399118679394,0
1568.6014929067096,77274.18055614232,67133.4104669337,0
71.83061691614603,79813.01241535052,90439.91389053145,1
22457.63390581722,49309.86756931082,41333.21483422953,0
17516.401578417004,53696.84940423302,50079.97066573578,0
1113.664533828689,43968.6461087376,32482.857471360003,0
23582.732097338478,63413.61306979894,68704.15738923136,0
6829.533600699487,68495.7650672812,68834.4210515103,1
12701.373184082382,48937.491387121176,43746.64616432031,0
11666.453885187388,61848.6162028084,68355.04207998709,0
14064.6058919126,69294.51328282933,73730.41025420971,0
15007.769612811053,45061.931550066256,52520.70299321804,0
16893.19778045887,65042.146279327106,63615.44463631981,0
16872.327722286427,42127.56317841537,48299.99558740956,0
13876.849697140562,53930.87273836152,55679.4342200658,0
